"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"ENSG00000144306",390.493972893003,-0.112625968102941,0.171312561932529,-0.6574297111224,0.510904652682656,0.653342757976448,1.13290560769384
"ENSG00000204120",2121.14623959731,0.0709842242340925,0.106630164253786,0.665704913153338,0.505599732510965,0.69835766883197,1
"ENSG00000115474",74.3837356526513,1.17687278667559,0.393118865030143,2.99368178778535,0.00275633252782035,0.0182861633249739,1.16923777192108
"ENSG00000162980",810.975648736572,-0.205770783693336,0.196151459213091,-1.04904029018614,0.294159575369479,0.476165320935653,1.08200118833459
"ENSG00000115935",61.4163120130531,-2.00916121521935,0.469662937037112,-4.2778789995528,1.88682531182084e-05,0.000462517243644394,1
"ENSG00000163214",438.250763520977,0.0660034123598554,0.194842850200176,0.338752036792961,0.734796536144235,0.835760969381743,1.06206708398798
"ENSG00000163170",74.087349733472,-0.235140541023394,0.250850985336735,-0.937371406804518,0.348567543656843,0.516670741428458,1.13290560769384
"ENSG00000114978",2907.97177375858,-0.121604986346061,0.122978759635902,-0.988829182422166,0.322746723719902,0.424301434577916,1.42284087160721
"ENSG00000065911",1754.35123882219,-0.0698130424378988,0.0942467610063718,-0.740747392190792,0.458846618194873,0.537162899531406,1.40058761104078
"ENSG00000135913",1464.15103358281,0.326323669607232,0.0922968830169313,3.53558710695972,0.00040687008069721,0.00390163881717476,1.40058761104078
"ENSG00000144580",807.734441808553,0.125010692790907,0.116189395129488,1.07592171085484,0.281962271232462,0.487440500947585,1
"ENSG00000074582",112.761944187054,0.0541908795820872,0.226789019706944,0.238948427274445,0.811145573454497,0.83659330099484,1.16923777192108
"ENSG00000163481",34.3971512649738,0.767824336264187,0.449635160661282,1.70766079577705,0.0876993005293133,0.292291707963244,0.698449483630123
"ENSG00000163482",95.7368486286422,0.0332689504930476,0.299979599435859,0.11090404332699,0.911692439273336,0.913636524916614,1.12172056394008
"ENSG00000135912",292.960466844918,0.079748536132994,0.173794342683904,0.458867273246287,0.64632948145357,0.751748685145125,1.13290560769384
"ENSG00000169599",127.112846453906,-1.01501182424157,0.251220923563129,-4.04031563074209,5.33793141547192e-05,0.000956276040594547,1.13290560769384
"ENSG00000115568",253.822617438516,-0.107683951859497,0.145972204073644,-0.737701760022548,0.460695702364988,0.637735399495483,1.06206708398798
"ENSG00000198885",18.6495194155172,-0.448958461533255,0.468914196652099,-0.957442672324016,0.338343868803563,0.636173141131758,0.782533985485213
"ENSG00000214694",6.00799618584738,0.593029445673909,0.855592744278522,0.693121172005707,0.488233511984029,0.7903183864775,0.782533985485213
"ENSG00000204634",103.486562445523,0.459015263306485,0.308193116778683,1.48937545427437,0.136388528445879,0.308180384008297,1
"ENSG00000154518",1747.80016523616,-0.471844830940393,0.165058013860148,-2.85866053944028,0.00425433777417389,0.0216786791145449,1.42284087160721
"ENSG00000187514",11887.5445725062,-0.346204917935516,0.106921567399507,-3.23793343434573,0.00120398897831579,0.00860239141079526,1.42284087160721
"ENSG00000123992",89.396728097965,-0.554397404481025,0.264828082256941,-2.09342377800833,0.0363113416515961,0.128467961325938,1
"ENSG00000055917",3603.26610540144,0.130649168629946,0.0878421832065933,1.48731695707831,0.136931117988334,0.258593175082817,1.32389842357787
"ENSG00000185404",220.177482962084,0.205740469705526,0.201448867872494,1.0213036780914,0.307110584361432,0.475254919890901,1.13290560769384
"ENSG00000273045",20.0235377603747,2.67754629997191,0.549400198993126,4.8735808703364,1.09593374837806e-06,8.35307609024506e-05,0.44889842357787
"ENSG00000163328",440.651561098001,0.547050358595811,0.224953311966692,2.43183953956104,0.0150223607889332,0.0712429798721391,1
"ENSG00000197223",320.928332455795,0.120983516350589,0.172677709033369,0.700631928856602,0.483532747202916,0.653342757976448,1.07180620776047
"ENSG00000115414",99.1690289151864,0.483992978411186,0.413326783528783,1.17096930975314,0.241611113511997,0.440459460819124,1
"ENSG00000169679",5214.57979749508,0.0462501987223163,0.0753099193247472,0.614131566425915,0.539128390344253,0.591362983940984,1.40058761104078
"ENSG00000153094",907.320978868177,0.349250685378986,0.093645038285741,3.72951617909867,0.000191847788279711,0.00284009961080749,1
"ENSG00000118965",274.504547346324,-1.24563929289551,0.231565178337878,-5.37921677964031,7.48105838908219e-08,4.27893869981595e-06,1
"ENSG00000135899",277.713992534627,-0.180565033872555,0.168372173790881,-1.07241612320583,0.283533169281532,0.48940910564142,1
"ENSG00000183607",13.3904169574916,-0.093473367501279,0.737739066599756,-0.126702477519726,0.899175884867082,0.969548404848111,1
"ENSG00000115267",569.814440590509,-0.365491435799855,0.152594867350619,-2.39517515985685,0.0166124270822301,0.0699708076626142,1.13290560769384
"ENSG00000115271",112.06558475252,0.00184769721742878,0.227033591763235,0.00813843098318101,0.993506543250772,0.960963668037539,1.12172056394008
"ENSG00000055332",911.004040104421,-0.335298009051984,0.112144965938991,-2.98986232903574,0.0027910321034912,0.0205600103392284,1
"ENSG00000077232",595.752732918786,-0.0833194730795297,0.200431928286339,-0.415699603311198,0.677629831565283,0.791640352696563,1.08200118833459
"ENSG00000134321",486.61545756078,0.252967515811547,0.114240764261225,2.21433669012497,0.0268056264765976,0.096868885614713,1.13290560769384
"ENSG00000151692",1612.58179735263,-0.00927195620952577,0.0814938520751003,-0.113774916431503,0.90941622323939,0.977055187191547,1
"ENSG00000162929",310.569749059389,-0.0828827218351932,0.213382441475432,-0.388423345717206,0.697702770434035,0.811708728342027,1.06206708398798
"ENSG00000123609",705.662668930094,0.231737087273107,0.132184738995376,1.75313042212243,0.0795796226400341,0.202268952683447,1.11252131364215
